Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.2313,0.03420,0.02261,0.02435,0.01971,0.01855,0.02551,0.02493,0.02551,0.02261,0.03652,0.02493,0.02899,0.02841,0.03362,0.02667,0.02551
0.2313, 1.000,0.02087,0.02087,0.01565,0.02029,0.02493,0.02899,0.02261,0.01507,0.02145,0.02087,0.02145,0.02783,0.02725,0.02667,0.02319,0.01913
0.03420,0.02087, 1.000,0.05681,0.01971,0.02551,0.02551,0.05391,0.01971,0.02841,0.04638,0.01449,0.02087,0.01855,0.03652,0.03362,0.03362,0.01855
0.02261,0.02087,0.05681, 1.000,0.05623,0.02203,0.02435,0.02319,0.02203,0.01971,0.02203,0.03768,0.03478,0.03014,0.02899,0.03072,0.03420,0.03942
0.02435,0.01565,0.01971,0.05623, 1.000,0.04348,0.02783,0.02145,0.02667,0.02377,0.01971,0.02377,0.04928,0.03130,0.02841,0.03594,0.03362,0.05101
0.01971,0.02029,0.02551,0.02203,0.04348, 1.000,0.04406,0.02957,0.02899,0.02087,0.02783,0.02203,0.02783,0.02667,0.03188,0.03014,0.01507,0.02899
0.01855,0.02493,0.02551,0.02435,0.02783,0.04406, 1.000,0.02087,0.03478,0.03420,0.01565,0.06087,0.01855,0.04812,0.04232,0.02377,0.02261,0.02087
0.02551,0.02899,0.05391,0.02319,0.02145,0.02957,0.02087, 1.000,0.02841,0.03014,0.03362,0.01623,0.07536,0.02029,0.03014,0.02609,0.02377,0.01739
0.02493,0.02261,0.01971,0.02203,0.02667,0.02899,0.03478,0.02841, 1.000,0.03014,0.02899,0.03826,0.02087,0.02957,0.02841,0.02551,0.03246,0.02667
0.02551,0.01507,0.02841,0.01971,0.02377,0.02087,0.03420,0.03014,0.03014, 1.000,0.01739,0.02725,0.02435,0.02145,0.02667,0.01797,0.02783,0.03710
0.02261,0.02145,0.04638,0.02203,0.01971,0.02783,0.01565,0.03362,0.02899,0.01739, 1.000,0.03768,0.02841,0.02087,0.01971,0.04232,0.02435,0.02377
0.03652,0.02087,0.01449,0.03768,0.02377,0.02203,0.06087,0.01623,0.03826,0.02725,0.03768, 1.000,0.02551,0.02725,0.02493,0.02377,0.05971,0.02551
0.02493,0.02145,0.02087,0.03478,0.04928,0.02783,0.01855,0.07536,0.02087,0.02435,0.02841,0.02551, 1.000,0.05217,0.01913,0.01971,0.02377,0.03072
0.02899,0.02783,0.01855,0.03014,0.03130,0.02667,0.04812,0.02029,0.02957,0.02145,0.02087,0.02725,0.05217, 1.000,0.03826,0.01855,0.01739,0.04116
0.02841,0.02725,0.03652,0.02899,0.02841,0.03188,0.04232,0.03014,0.02841,0.02667,0.01971,0.02493,0.01913,0.03826, 1.000,0.04116,0.02087,0.02145
0.03362,0.02667,0.03362,0.03072,0.03594,0.03014,0.02377,0.02609,0.02551,0.01797,0.04232,0.02377,0.01971,0.01855,0.04116, 1.000,0.04348,0.02261
0.02667,0.02319,0.03362,0.03420,0.03362,0.01507,0.02261,0.02377,0.03246,0.02783,0.02435,0.05971,0.02377,0.01739,0.02087,0.04348, 1.000,0.02899
0.02551,0.01913,0.01855,0.03942,0.05101,0.02899,0.02087,0.01739,0.02667,0.03710,0.02377,0.02551,0.03072,0.04116,0.02145,0.02261,0.02899, 1.000
